电流,电压,电功,热功,温度
15.14220509,432.9207395,6.555374625,1.03411674,79.8611315
15.00630927,433.0204594,6.498038932,1.02333949,79.86082485
14.69559545,433.2512459,6.366885037,0.998759142,79.86013617
14.56218642,433.3497206,6.310519417,0.988258237,79.85985536
14.42881571,433.4488648,6.254153792,0.97777654,79.85960229
14.31298403,433.5358443,6.205191617,0.968682207,79.85940198
14.20424131,433.6180433,6.159215322,0.960155082,79.85924683
14.09552508,433.7006954,6.113239028,0.951641236,79.85914186
13.91562988,433.8383227,6.037133527,0.937580673,79.85908041
13.73581276,433.9770882,5.961028026,0.92355924,79.85915166
13.55363834,434.1190788,5.88389299,0.909385831,79.85934231
13.29373185,434.3243683,5.773791687,0.889218256,79.85976072
12.92502067,434.6213529,5.617489971,0.860716619,79.86047734
12.42106312,435.0388451,5.403644953,0.821970849,79.86131273
12.03273864,435.3702707,5.238696679,0.792285301,79.86167038
11.64477135,435.7104362,5.073748403,0.762778779,79.86168709
11.25717111,436.0598309,4.908800129,0.733456229,79.86145739
10.8699506,436.4188971,4.743851853,0.704324009,79.86118569
10.56088552,436.7126578,4.612072383,0.681195604,79.86107311
10.12179991,437.1411717,4.424655471,0.648536484,79.86122741
9.683260806,437.5838513,4.237238556,0.61615128,79.86168941
9.276288403,438.0083992,4.063092234,0.586317161,79.86232033
8.877016969,438.4400832,3.892040059,0.557248751,79.86292318
8.478205228,438.88863,3.720987878,0.528410741,79.8633123
8.059075035,439.380806,3.541002884,0.498321642,79.86342628
7.782742958,439.7180798,3.422212789,0.478610119,79.86335455
7.681619989,439.8432203,3.378708473,0.471430146,79.86330498
7.662436959,439.8670634,3.370453644,0.470070164,79.86329461
7.653854103,439.8777467,3.366760096,0.46946186,79.86328992
7.648870925,439.8839539,3.364615585,0.469108731,79.86328718
7.645868434,439.8876954,3.363323445,0.468895979,79.86328552
7.643860501,439.8901983,3.362459312,0.468753708,79.86328441
7.642402618,439.8920158,3.361831894,0.468650414,79.8632836
7.641266177,439.8934329,3.36134281,0.468569896,79.86328297
7.640129741,439.8948501,3.360853727,0.468489382,79.86328234
7.639278235,439.895912,3.360487267,0.468429055,79.86328187
7.638426732,439.8969741,3.360120807,0.468368729,79.86328139
7.637531526,439.8980908,3.359735537,0.468305309,79.86328089
7.636858474,439.8989304,3.359445875,0.468257628,79.86328052
7.636185423,439.8997701,3.359156212,0.468209947,79.86328014
7.635512374,439.9006099,3.35886655,0.468162267,79.86327977
7.635384665,439.9007693,3.358811588,0.46815322,79.8632797
7.635335446,439.9008307,3.358790405,0.468149734,79.86327967
7.6351834,439.9010204,3.358724968,0.468138962,79.86327958
7.635031353,439.9012101,3.358659531,0.468128191,79.8632795
7.634814807,439.9014803,3.358566336,0.468112851,79.86327938
7.634598262,439.9017505,3.35847314,0.468097511,79.86327926
7.634381717,439.9020208,3.358379944,0.468082171,79.86327914
7.63404288,439.9024436,3.358234117,0.468058169,79.86327895
7.632285847,439.9046365,3.357477931,0.467933705,79.86327796
7.630528826,439.9068297,3.356721745,0.467809247,79.86327698
7.628771815,439.9090233,3.355965558,0.467684794,79.86327599
7.623908948,439.9150967,3.353872642,0.467340371,79.86327326
7.614640427,439.926681,3.34988349,0.466684007,79.86326801
7.596845903,439.948953,3.342224401,0.465424224,79.86325784
7.557323385,439.9985724,3.325211501,0.462627869,79.86323482
7.474396434,440.1034082,3.289507345,0.456767842,79.86318526
7.442895415,440.1435056,3.27594208,0.454544362,79.86316619
7.442895407,440.1435035,3.275942061,0.454544358,79.86316619
7.346937968,440.2665767,3.234611228,0.447779939,79.86310205
7.180959564,440.4822772,3.163085422,0.436114978,79.86295423
7.026776525,440.6863112,3.096604226,0.425317413,79.86276947
6.87266919,440.8946435,3.030123032,0.414557792,79.86254787
6.677457261,441.1649045,2.945859795,0.400977996,79.86217631
6.588514207,441.2907511,2.907450383,0.394807867,79.86196676
6.582782013,441.2961689,2.904956483,0.394428708,79.86186051
6.627149403,441.2285633,2.92408761,0.397535157,79.8618217
6.663499249,441.1734561,2.939758994,0.400082841,79.8617964
6.699854492,441.1185915,2.955430377,0.402633229,79.86177756
6.770910952,441.0120717,2.986053466,0.407624661,79.86175935
6.979894877,440.704078,3.076068136,0.422355745,79.86184677
7.28650366,440.2657295,3.207997849,0.444102772,79.8623518
7.593474292,439.8418212,3.339927562,0.466031164,79.86330064
7.900797015,439.431271,3.471857275,0.488136027,79.86468866
8.166375704,439.0868365,3.585748073,0.507356585,79.86623693
8.16637616,439.0868743,3.585748582,0.507356814,79.86623693
8.214317519,439.0256808,3.606296341,0.510837955,79.86655562
8.243961868,438.9883356,3.619003099,0.512989371,79.86669185
8.307819095,438.9091144,3.646377521,0.517621112,79.86683342
8.378478362,438.8220553,3.676661095,0.52275298,79.86699447
8.449154031,438.7355982,3.706944648,0.527893071,79.86716112
8.594964996,438.5591539,3.769400576,0.53851972,79.8675248
9.042508915,438.0330103,3.960917401,0.571318356,79.86880629
9.30794587,437.7313051,4.074379293,0.59089729,79.86968144
9.366522032,437.665709,4.099405506,0.595230293,79.8698859
9.371100283,437.6605967,4.101361342,0.595569143,79.86990205
9.372188208,437.6593822,4.101826101,0.595649667,79.86990589
9.372579905,437.658945,4.101993433,0.595678659,79.86990728
9.37262045,437.6588997,4.102010754,0.595681661,79.86990742
9.372630085,437.658889,4.10201487,0.595682374,79.86990745
9.372632374,437.6588864,4.102015848,0.595682543,79.86990746
9.372632531,437.6588862,4.102015914,0.595682555,79.86990746
9.37263255,437.6588862,4.102015923,0.595682556,79.86990746
9.372632643,437.6588861,4.102015962,0.595682563,79.86990746
9.372632809,437.6588859,4.102016034,0.595682575,79.86990746
9.372633168,437.6588855,4.102016187,0.595682602,79.86990746
9.372634289,437.6588843,4.102016666,0.595682685,79.86990747
9.372636027,437.6588823,4.102017408,0.595682813,79.86990747
9.372638705,437.6588794,4.102018552,0.595683012,79.86990748
9.372647036,437.65887,4.102022111,0.595683628,79.86990751
9.37265722,437.6588587,4.102026462,0.595684382,79.86990755
9.372689531,437.6588226,4.102040265,0.595686774,79.86990766
9.372805101,437.6586936,4.102089636,0.595695328,79.86990807
9.372942652,437.6585401,4.102148397,0.595705509,79.86990856
9.373080203,437.6583865,4.102207159,0.595715691,79.86990904
9.373217755,437.658233,4.10226592,0.595725872,79.86990953
9.373355306,437.6580795,4.102324681,0.595736053,79.86991001
9.37352646,437.6578884,4.102397797,0.595748722,79.86991062
9.373760313,437.6576274,4.102497698,0.595766032,79.86991145
9.3740944,437.6572545,4.102640419,0.59579076,79.86991263
9.374596166,437.6566945,4.10285477,0.595827901,79.8699144
9.374988419,437.6562567,4.103022338,0.595856936,79.86991578
9.375380672,437.655819,4.103189906,0.595885971,79.86991717
9.375826538,437.6553214,4.103380377,0.595918975,79.86991875
9.376272405,437.6548238,4.103570848,0.595951979,79.86992032
9.376832507,437.6541988,4.103810118,0.595993439,79.8699223
9.377554162,437.6533936,4.104118403,0.596046859,79.86992486
9.378397802,437.6524523,4.104478797,0.596109309,79.86992784
9.379241443,437.6515111,4.10483919,0.596171761,79.86993083
9.380370209,437.6502519,4.105321385,0.59625532,79.86993482
9.381977693,437.6484588,4.106008078,0.596374321,79.86994052
9.383974391,437.646232,4.106861033,0.59652214,79.86994759
9.386401889,437.6435252,4.107898012,0.596701858,79.8699562
9.38959574,437.6399648,4.109262349,0.596938325,79.86996754
9.393792631,437.6352877,4.111055141,0.597249076,79.86998245
9.399194004,437.6292708,4.113362419,0.597649044,79.87000167
9.406372903,437.6212782,4.116428933,0.598180697,79.87002728
9.416442883,437.6100751,4.120730277,0.598926571,79.87006329
9.430957922,437.5939439,4.126930072,0.600001923,79.87011541
9.452444376,437.5701021,4.136107051,0.601594266,79.870193
9.484919087,437.5341508,4.149976018,0.604002091,79.87031127
9.536760116,437.4769665,4.172112886,0.607848694,79.87050255
9.593832313,437.414303,4.196479474,0.612087513,79.87071663
9.676291206,437.3242984,4.231677263,0.61821931,79.87103235
9.750631829,437.243688,4.263402221,0.623754943,79.87132341
9.771565086,437.2210794,4.272334234,0.625314979,79.87140646
9.779560465,437.2124545,4.275745635,0.625910978,79.87143831
9.796735589,437.1939463,4.283073493,0.62719154,79.87150695
9.821291126,437.1675306,4.293549588,0.629023033,79.87160563
9.851472916,437.1351362,4.306424955,0.631275215,79.87172781
9.893835142,437.0898054,4.324494477,0.634438251,79.87190094
9.968552583,437.0102392,4.356359549,0.640022637,79.87221087
10.23052932,436.7351008,4.468031253,0.659657447,79.873342
10.56183907,436.3953895,4.609137877,0.684608047,79.87486604
10.89345408,436.0641229,4.750244501,0.709711644,79.87648658
11.22536716,435.7408585,4.891351125,0.734964637,79.878191
11.5793749,435.4047149,5.041714427,0.762035113,79.8800824
12.03250477,434.9866606,5.23397907,0.796885692,79.88257867
12.64615309,434.4407872,5.494004704,0.844429436,79.88600648
13.44215626,433.7644431,5.830729423,0.906672974,79.89033999
13.83840429,433.4403376,5.998122626,0.937884993,79.89217941
14.28353256,433.0854958,6.185990779,0.973121541,79.89397676
14.89254123,432.6145345,6.442729793,1.021626448,79.89637975
15.50233592,432.1586661,6.69946881,1.070525315,79.89874099
16.07648121,431.7428458,6.94090575,1.116858269,79.90092248
16.65128032,431.3387653,7.182342693,1.16351892,79.90305441
17.85861695,430.5268005,7.688613218,1.262382914,79.9072911
18.53665121,430.0910431,7.972447653,1.318389015,79.90951188
18.68104642,429.9999237,8.032848535,1.330361095,79.90996803
18.74214068,429.9612578,8.058394382,1.335436573,79.91015898
18.82831999,429.9062745,8.094412899,1.342612364,79.91042625
18.97964975,429.8095831,8.157635346,1.355238575,79.91088996
19.13103185,429.7132459,8.220857792,1.367891019,79.91134669
19.31673818,429.5957992,8.298389578,1.383437922,79.91189716
19.54380298,429.4531872,8.393148481,1.402487169,79.91255534
19.87283399,429.248364,8.53038148,1.430169254,79.91347964
20.20208565,429.0455268,8.667614479,1.457961927,79.91436943
20.59577593,428.8056861,8.83158583,1.49131382,79.915387
21.15495493,428.4667624,9.064195048,1.538973173,79.91674592
21.74445515,428.1122348,9.309067289,1.589566937,79.9180713
22.51655263,427.6556066,9.629329976,1.656290633,79.91964886
23.41212687,427.1367231,10.00017915,1.734316169,79.92127028
24.4613162,426.5433169,10.43381095,1.82655318,79.92292062
24.82860285,426.3390995,10.58540418,1.85904931,79.92344069
25.03617705,426.222689,10.67098671,1.877505964,79.92379128
25.23464535,426.1116545,10.75277648,1.895191361,79.92411085
25.43318091,426.0012281,10.8345663,1.912910463,79.92439778
25.7532967,425.8245439,10.96638582,1.941537548,79.9247937
26.22579149,425.5667248,11.16082419,1.983920377,79.92523858
26.78058293,425.268259,11.38893188,2.033882153,79.92557148
27.33589511,424.9738123,11.61703956,2.08410494,79.92573067
28.1673488,424.5403521,11.95817618,2.159704887,79.92573724
28.99996767,424.1147071,12.2993128,2.235888843,79.92556811
29.89289545,423.6671298,12.66463722,2.318112691,79.92534028
31.20782281,423.0240072,13.20165826,2.440152186,79.92524661
32.5254526,422.3977903,13.7386793,2.563546177,79.92572283
33.13810916,422.1126012,13.98801346,2.621284323,79.92620038
33.33737451,422.0194643,14.06902093,2.64015151,79.92644211
33.44025489,421.9689047,14.11074773,2.649989845,79.92667631
33.51498227,421.9323798,14.14105623,2.657135799,79.9268336
33.58970665,421.8960546,14.17136471,2.664280237,79.92697717
33.70747883,421.8392367,14.21913714,2.675536919,79.92717641
33.9490162,421.7243599,14.31712713,2.698608945,79.9274898
34.19051515,421.6115799,14.41511711,2.721661716,79.92768588
34.43199431,421.5006241,14.51310709,2.744704568,79.9277817
34.7447275,421.3590946,14.64000692,2.774551119,79.92779175
35.22667647,421.1447216,14.83552886,2.82058896,79.92766335
35.72636001,420.9142601,15.03773439,2.868832004,79.92748978
36.22848964,420.6617524,15.23993994,2.918301064,79.92745095
36.50310109,420.5221163,15.35036132,2.945518896,79.92753142
36.77794973,420.3818543,15.46078271,2.972855611,79.9277183
36.81572301,420.3571843,15.47575366,2.976817167,79.92779477
36.85213098,420.3331727,15.49017314,2.980645891,79.9278658
36.88853002,420.3093101,15.50459261,2.984470147,79.9279295
36.97864875,420.2511075,15.54031809,2.993913466,79.92805711
37.13610434,420.1529093,15.60284228,3.010308288,79.92819551
37.29321086,420.0594721,15.66536647,3.026528153,79.92825264
37.44999763,419.9704044,15.72789065,3.042587757,79.928266
37.60653985,419.88481,15.79041484,3.058524783,79.92827372
37.7629228,419.8016957,15.85293903,3.074381985,79.92831134
38.01552335,419.6707028,15.9540014,3.099926647,79.92851719
38.32414302,419.515082,16.077556,3.13105667,79.92908392
38.63257458,419.3639895,16.2011106,3.16209241,79.93001376
38.94125834,419.2125756,16.32466521,3.193254556,79.93124348
39.24992782,419.0636957,16.44821981,3.224409544,79.93263831
39.40577803,418.9909562,16.51066462,3.240079106,79.93339093
39.37147154,419.0032218,16.49677342,3.236775395,79.9335009
39.3371603,419.0155595,16.48288223,3.233469297,79.93359362
39.30284308,419.0279825,16.46899104,3.230160202,79.93366769
39.21404558,419.0605456,16.43305934,3.221585321,79.93377283
38.99956649,419.1414758,16.34633585,3.200808791,79.93354056
38.78491664,419.2251467,16.25961237,3.17994668,79.9326796
38.57018289,419.3106612,16.17288889,3.159042509,79.93130394
38.35544163,419.3972152,16.08616541,3.138134579,79.92956213
38.07186219,419.5123428,15.9716161,3.110549782,79.92701412
37.75149747,419.6433017,15.84216304,3.079431427,79.92420874
37.43125173,419.775168,15.71270998,3.048372708,79.92188906
37.17135011,419.8829136,15.60761479,3.023201469,79.92056958
36.91152949,419.991255,15.5025196,2.998070822,79.91986152
36.65179531,420.1001416,15.3974244,2.972983502,79.91975292
36.39215082,420.2095469,15.29232921,2.947941136,79.92015511
36.13259545,420.3194878,15.18723401,2.922943438,79.9209241
35.81852425,420.4532027,15.06001324,2.892747206,79.92207763
35.42916964,420.6199488,14.90221552,2.855394779,79.9234132
35.12169133,420.7527148,14.77754698,2.825950769,79.92415545
34.93951214,420.8320544,14.70366667,2.808520296,79.92440596
34.93156872,420.8361358,14.7004664,2.807739154,79.92446763
34.92363409,420.8401152,14.69726619,2.806962407,79.9245318
34.91571088,420.8439586,14.69406598,2.80619139,79.92460158
34.89784283,420.85222,14.68683463,2.804467019,79.92477911
34.8752237,420.8621851,14.67766285,2.802301762,79.9250349
34.85262247,420.8719471,14.66849108,2.800145473,79.92531223
34.81339175,420.8890783,14.65257637,2.796397185,79.92579284
34.76013973,420.9127852,14.63098723,2.791295644,79.9263542
34.70686038,420.9368962,14.60939809,2.786180407,79.92674203
34.64240684,420.9663788,14.58328856,2.779984892,79.9269667
34.57795716,420.9959247,14.55717905,2.773791308,79.9270216
34.51347227,421.0260098,14.53106951,2.76758008,79.9270588
34.43120266,421.0634821,14.49772209,2.759692788,79.92706621
34.26716086,421.1369006,14.43116592,2.744028841,79.92692935
34.14591623,421.1918032,14.38198003,2.732445174,79.92672271
34.02467443,421.247062,14.33279414,2.720862925,79.92645396
33.81097014,421.3448991,14.2460798,2.700465594,79.92598044
33.49949146,421.4884349,14.11964823,2.670779568,79.92555386
33.24763843,421.605294,14.01738038,2.646815052,79.92552138
32.99593006,421.7220882,13.91511253,2.622923041,79.92573118
32.7401901,421.8409068,13.81115148,2.598703532,79.92602291
32.77446806,421.8262911,13.82513231,2.601903315,79.92606619
32.91486477,421.7647639,13.88233017,2.615074306,79.92615836
33.01350298,421.7214496,13.92250233,2.624341032,79.9262611
33.11217103,421.6780135,13.9626745,2.633622714,79.92639842
33.26108383,421.6122619,14.02328079,2.647653669,79.92667008
33.49984766,421.506484,14.120403,2.670203324,79.92726155
33.80886859,421.3692643,14.24601809,2.699473984,79.92829616
34.2233897,421.1852688,14.41438759,2.738868432,79.93010954
34.80902275,420.9263455,14.65203474,2.794749009,79.93333233
35.39526216,420.6687836,14.88968188,2.850933508,79.93710312
35.98208641,420.4127812,15.12732902,2.907411134,79.94112815
36.78992123,420.0625893,15.45406957,2.985569033,79.94649865
37.4172338,419.7923314,15.70746781,3.046588891,79.95024979
38.04560834,419.5192763,15.96086608,3.10814102,79.95336599
38.67489988,419.2451526,16.2142643,3.170152768,79.95572436
39.3050091,418.9710909,16.46766254,3.232574343,79.95730102
39.93599087,418.6965297,16.72106079,3.295433252,79.95816148
40.56782533,418.4217145,16.97445903,3.358719544,79.95844374
41.23133104,418.1338853,17.24021664,3.42552055,79.95832752
42.04159517,417.7842391,17.56431585,3.507537402,79.95798056
42.88310184,417.4236715,17.90042182,3.593206703,79.9577731
43.57952407,417.1273622,18.17821192,3.664473456,79.95796414
44.27676842,416.8326342,18.45600202,3.736152274,79.95865862
44.97482575,416.5395151,18.73379211,3.808238564,79.95991825
45.1630231,416.4591395,18.80855374,3.827804167,79.96043843
45.32760305,416.3879329,18.87386694,3.844980813,79.96098
45.53712206,416.2978178,18.95700454,3.866857164,79.96168203
45.7466631,416.2083272,19.04014212,3.888744565,79.96239067
46.16663738,416.0308077,19.20674344,3.93264041,79.9638011
46.85382418,415.7448388,19.47923558,4.004576189,79.96600005
47.62519546,415.4291872,19.78489624,4.085537931,79.96821218
48.39725183,415.1177213,20.0905569,4.166843054,79.97010368
